,ID,Calificacion
25485,5069480,0
25486,5069484,0
25487,5069485,0
25488,5069488,0
25489,5069489,0
25490,5069490,0
25491,5069491,0
25492,5069492,0
25493,5069493,0
25494,5069494,0
25495,5069495,0
25496,5069496,0
25497,5069497,0
25498,5069498,0
25499,5069499,0
25500,5069500,0
25501,5069501,0
25502,5069502,0
25503,5069503,0
25504,5069504,0
25505,5069506,0
25506,5069507,0
25507,5069508,0
25508,5069509,0
25509,5069510,0
25510,5069511,0
25511,5069512,0
25512,5069513,0
25513,5069514,1
25514,5069517,0
25515,5069518,0
25516,5069519,0
25517,5069521,0
25518,5069523,0
25519,5069524,0
25520,5069525,0
25521,5069530,0
25522,5069531,0
25523,5069532,0
25524,5069533,0
25525,5069534,0
25526,5074523,0
25527,5074524,0
25528,5074525,0
25529,5074526,0
25530,5074528,0
25531,5074529,0
25532,5074532,0
25533,5074535,0
25534,5074547,0
25535,5074548,0
25536,5074575,0
25537,5074576,0
25538,5074577,0
25539,5074580,0
25540,5074581,0
25541,5074583,0
25542,5074584,0
25543,5074585,0
25544,5074586,0
25545,5074591,0
25546,5074592,0
25547,5074593,0
25548,5074614,0
25549,5074615,0
25550,5074617,0
25551,5074618,0
25552,5074619,0
25553,5074620,0
25554,5074632,1
25555,5074634,1
25556,5074636,0
25557,5074637,0
25558,5074638,0
25559,5074639,0
25560,5074653,0
25561,5074658,0
25562,5074661,0
25563,5074662,0
25564,5074663,0
25565,5074664,0
25566,5074665,0
25567,5074666,0
25568,5074667,0
25569,5074669,0
25570,5074671,0
25571,5074672,0
25572,5074673,0
25573,5074674,0
25574,5074675,0
25575,5074676,0
25576,5074682,0
25577,5074683,0
25578,5074684,0
25579,5074685,0
25580,5074686,0
25581,5074687,0
25582,5074692,0
25583,5074698,0
25584,5074699,0
25585,5074700,0
25586,5074701,0
25587,5074702,0
25588,5074703,0
25589,5074705,0
25590,5074706,0
25591,5074709,0
25592,5074710,0
25593,5074711,0
25594,5074712,0
25595,5074713,0
25596,5074714,0
25597,5074715,0
25598,5074731,0
25599,5074733,0
25600,5074734,0
25601,5074735,0
25602,5074736,0
25603,5074737,0
25604,5074738,0
25605,5074739,0
25606,5074740,0
25607,5074741,0
25608,5074743,0
25609,5074744,0
25610,5074745,0
25611,5074746,0
25612,5074747,0
25613,5074748,0
25614,5074749,0
25615,5074750,0
25616,5074751,0
25617,5074752,0
25618,5074753,0
25619,5074754,0
25620,5074802,0
25621,5074803,0
25622,5074804,0
25623,5074805,0
25624,5074806,0
25625,5074807,0
25626,5074808,0
25627,5074814,0
25628,5074816,0
25629,5074818,0
25630,5074819,0
25631,5074820,0
25632,5074821,0
25633,5074822,0
25634,5078359,0
25635,5078360,0
25636,5078361,0
25637,5078363,0
25638,5078365,0
25639,5078366,0
25640,5078367,0
25641,5078368,0
25642,5078369,0
25643,5078370,0
25644,5078373,0
25645,5078374,0
25646,5078375,0
25647,5078376,0
25648,5078377,0
25649,5078378,0
25650,5078379,1
25651,5078380,0
25652,5078381,0
25653,5078383,1
25654,5078384,0
25655,5078385,0
25656,5078386,0
25657,5078387,0
25658,5078388,0
25659,5078389,0
25660,5078390,0
25661,5078391,0
25662,5078392,0
25663,5078393,0
25664,5078394,0
25665,5078395,0
25666,5078397,0
25667,5078398,0
25668,5078399,0
25669,5078400,0
25670,5078401,1
25671,5078404,0
25672,5078405,0
25673,5078406,0
25674,5078407,0
25675,5078408,0
25676,5078409,0
25677,5078410,0
25678,5078411,0
25679,5078412,0
25680,5078413,1
25681,5078414,0
25682,5078415,0
25683,5078416,0
25684,5078417,0
25685,5078418,0
25686,5078419,0
25687,5078420,0
25688,5078423,0
25689,5078424,0
25690,5078426,0
25691,5078427,0
25692,5078428,0
25693,5078429,0
25694,5078431,0
25695,5078432,0
25696,5078433,0
25697,5078434,0
25698,5078435,0
25699,5078436,0
25700,5078437,0
25701,5078438,0
25702,5078439,0
25703,5078440,0
25704,5078441,0
25705,5078442,0
25706,5078443,0
25707,5078444,0
25708,5078445,0
25709,5078446,0
25710,5078447,0
25711,5078448,0
25712,5078449,0
25713,5078450,0
25714,5078451,0
25715,5078452,0
25716,5078453,0
25717,5078454,0
25718,5078455,0
25719,5078456,0
25720,5078457,0
25721,5078458,0
25722,5078459,0
25723,5078460,0
25724,5078461,0
25725,5078462,0
25726,5078463,0
25727,5078470,0
25728,5078473,0
25729,5078474,0
25730,5078475,0
25731,5078478,0
25732,5078479,0
25733,5078480,0
25734,5078482,0
25735,5078486,0
25736,5078487,0
25737,5078488,0
25738,5078489,0
25739,5078490,1
25740,5078491,1
25741,5078492,1
25742,5078493,0
25743,5078501,0
25744,5078502,0
25745,5078503,0
25746,5078504,1
25747,5078505,0
25748,5078509,0
25749,5078510,0
25750,5078511,0
25751,5078512,0
25752,5078513,0
25753,5078514,0
25754,5078515,0
25755,5078516,0
25756,5078517,0
25757,5078518,0
25758,5078519,0
25759,5078520,0
25760,5078521,0
25761,5078522,0
25762,5078523,0
25763,5078527,0
25764,5078528,0
25765,5078529,0
25766,5078530,0
25767,5078531,0
25768,5078533,0
25769,5078534,1
25770,5078535,0
25771,5078539,1
25772,5078540,0
25773,5078541,0
25774,5078542,0
25775,5078543,0
25776,5078544,1
25777,5078545,0
25778,5078550,0
25779,5078552,0
25780,5078553,0
25781,5078554,0
25782,5078555,0
25783,5078556,0
25784,5078557,0
25785,5078558,0
25786,5078560,0
25787,5078561,0
25788,5078562,0
25789,5078563,0
25790,5078565,1
25791,5078566,0
25792,5078567,0
25793,5078569,0
25794,5078570,0
25795,5078571,0
25796,5078572,0
25797,5078573,0
25798,5078575,0
25799,5078576,0
25800,5078577,0
25801,5078578,0
25802,5078579,0
25803,5078582,0
25804,5078583,0
25805,5078584,0
25806,5078585,0
25807,5078586,0
25808,5078587,1
25809,5078588,1
25810,5078589,1
25811,5078590,1
25812,5078591,1
25813,5078592,1
25814,5078595,0
25815,5078596,0
25816,5078597,0
25817,5078598,0
25818,5078599,0
25819,5078600,0
25820,5078601,0
25821,5078602,0
25822,5078604,0
25823,5078605,0
25824,5078606,0
25825,5078607,0
25826,5078608,0
25827,5078609,0
25828,5078610,0
25829,5078612,0
25830,5078615,0
25831,5078616,0
25832,5078617,0
25833,5078618,0
25834,5078619,0
25835,5078620,0
25836,5078623,0
25837,5078624,0
25838,5078625,0
25839,5078628,0
25840,5078629,0
25841,5078633,0
25842,5078638,0
25843,5078639,0
25844,5078640,1
25845,5078643,0
25846,5078644,0
25847,5078645,0
25848,5078646,0
25849,5078648,0
25850,5078649,0
25851,5078650,0
25852,5078651,0
25853,5078652,0
25854,5078653,0
25855,5078654,0
25856,5078656,0
25857,5078658,0
25858,5078659,0
25859,5078661,1
25860,5078662,0
25861,5078663,0
25862,5078664,0
25863,5078668,0
25864,5078670,0
25865,5078671,0
25866,5078673,0
25867,5078674,0
25868,5078676,0
25869,5078677,0
25870,5078678,0
25871,5078680,0
25872,5078681,0
25873,5078683,0
25874,5078684,0
25875,5078685,0
25876,5078686,0
25877,5078687,0
25878,5078691,0
25879,5078692,0
25880,5078694,0
25881,5078696,0
25882,5078697,0
25883,5078698,0
25884,5078699,1
25885,5078703,0
25886,5078705,0
25887,5078707,0
25888,5078708,0
25889,5078709,1
25890,5078710,0
25891,5078711,0
25892,5078712,0
25893,5078713,0
25894,5078715,0
25895,5078719,0
25896,5078720,0
25897,5078721,0
25898,5078723,0
25899,5078724,0
25900,5078725,0
25901,5078726,1
25902,5078727,0
25903,5078728,0
25904,5078729,0
25905,5078730,0
25906,5078731,0
25907,5078732,0
25908,5078735,0
25909,5078736,0
25910,5078738,0
25911,5078739,0
25912,5078740,0
25913,5078742,0
25914,5078743,0
25915,5078744,0
25916,5078746,0
25917,5078747,0
25918,5078748,0
25919,5078749,0
25920,5078750,0
25921,5078751,0
25922,5078752,0
25923,5078753,0
25924,5078754,0
25925,5078755,0
25926,5078756,0
25927,5078757,0
25928,5078758,0
25929,5078759,0
25930,5078762,0
25931,5078763,0
25932,5078764,0
25933,5078765,0
25934,5078766,0
25935,5078767,0
25936,5078768,0
25937,5078769,1
25938,5078770,0
25939,5078771,0
25940,5078772,0
25941,5078773,0
25942,5078774,0
25943,5078775,0
25944,5078776,0
25945,5078777,1
25946,5078779,0
25947,5078780,0
25948,5078781,0
25949,5078782,0
25950,5078784,0
25951,5078785,0
25952,5078786,0
25953,5078787,0
25954,5078788,0
25955,5078789,0
25956,5078790,0
25957,5078791,0
25958,5078792,0
25959,5078793,0
25960,5078794,0
25961,5078796,0
25962,5078797,0
25963,5078798,0
25964,5078799,0
25965,5078800,0
25966,5078801,1
25967,5078802,1
25968,5078803,1
25969,5078804,1
25970,5078805,1
25971,5078806,0
25972,5078807,0
25973,5078808,0
25974,5078809,0
25975,5078810,0
25976,5078811,0
25977,5078812,0
25978,5078813,1
25979,5078814,0
25980,5078815,0
25981,5078817,0
25982,5078818,1
25983,5078820,1
25984,5078821,0
25985,5078822,0
25986,5078823,0
25987,5078824,0
25988,5078825,0
25989,5078826,0
25990,5078827,0
25991,5078828,0
25992,5078829,0
25993,5078830,0
25994,5078831,0
25995,5078838,1
25996,5078839,1
25997,5078840,1
25998,5078841,1
25999,5078842,0
26000,5078843,0
26001,5078844,0
26002,5078845,0
26003,5078846,0
26004,5078847,0
26005,5078848,0
26006,5078849,0
26007,5078851,0
26008,5078852,0
26009,5078853,0
26010,5078854,0
26011,5078855,0
26012,5078856,0
26013,5078857,0
26014,5078858,0
26015,5078859,1
26016,5078861,0
26017,5078862,0
26018,5078863,0
26019,5078864,1
26020,5078865,0
26021,5078866,0
26022,5078867,0
26023,5078868,0
26024,5078869,0
26025,5078870,0
26026,5078871,1
26027,5078874,0
26028,5078875,1
26029,5078876,0
26030,5078877,0
26031,5078881,1
26032,5078882,1
26033,5078886,1
26034,5078887,0
26035,5078889,1
26036,5078890,0
26037,5078891,0
26038,5078892,0
26039,5078894,0
26040,5078895,0
26041,5078896,0
26042,5078898,0
26043,5078899,0
26044,5078900,0
26045,5078901,0
26046,5078902,0
26047,5078903,0
26048,5078904,0
26049,5078905,0
26050,5078906,0
26051,5078907,0
26052,5078908,0
26053,5078909,0
26054,5078910,0
26055,5078911,0
26056,5078912,0
26057,5078913,0
26058,5078914,0
26059,5078915,0
26060,5078918,0
26061,5078919,0
26062,5078920,0
26063,5078921,0
26064,5078922,0
26065,5078923,0
26066,5078924,0
26067,5078925,0
26068,5078926,0
26069,5078927,0
26070,5078928,0
26071,5078929,0
26072,5078930,0
26073,5078931,0
26074,5078932,0
26075,5078933,0
26076,5078934,0
26077,5078935,0
26078,5078936,0
26079,5078937,0
26080,5078938,0
26081,5078939,0
26082,5078940,0
26083,5078941,0
26084,5078942,0
26085,5078943,0
26086,5078944,0
26087,5078945,1
26088,5078946,1
26089,5078947,0
26090,5078948,0
26091,5078949,0
26092,5078954,0
26093,5078955,0
26094,5078959,0
26095,5078960,0
26096,5078963,0
26097,5078964,0
26098,5078965,0
26099,5078967,0
26100,5078968,0
26101,5078969,0
26102,5078970,0
26103,5078971,0
26104,5078972,0
26105,5078973,0
26106,5078974,0
26107,5078975,1
26108,5078976,0
26109,5078977,0
26110,5078978,0
26111,5078979,0
26112,5078980,0
26113,5078982,0
26114,5078983,1
26115,5078984,1
26116,5078985,0
26117,5078986,0
26118,5078987,0
26119,5078988,1
26120,5078989,0
26121,5078990,0
26122,5078991,0
26123,5078992,0
26124,5078993,0
26125,5078994,0
26126,5078995,0
26127,5078996,0
26128,5078997,0
26129,5078998,0
26130,5078999,0
26131,5079000,0
26132,5079001,0
26133,5079003,0
26134,5079004,0
26135,5079005,1
26136,5079006,0
26137,5079007,0
26138,5079008,0
26139,5079009,0
26140,5079010,0
26141,5079011,0
26142,5079013,0
26143,5079014,0
26144,5079015,0
26145,5079016,1
26146,5079017,0
26147,5079018,1
26148,5079019,0
26149,5079020,0
26150,5079021,0
26151,5079022,0
26152,5079024,0
26153,5079025,0
26154,5079026,0
26155,5079027,0
26156,5079028,0
26157,5079030,0
26158,5079031,0
26159,5079032,0
26160,5079033,0
26161,5079034,0
26162,5079035,0
26163,5079036,0
26164,5079037,1
26165,5079038,0
26166,5079039,0
26167,5079041,0
26168,5079042,0
26169,5079043,0
26170,5079044,0
26171,5079045,0
26172,5079046,0
26173,5079047,0
26174,5079048,0
26175,5079049,1
26176,5079050,0
26177,5079052,0
26178,5079053,0
26179,5079054,0
26180,5079055,0
26181,5079057,0
26182,5079058,0
26183,5079060,0
26184,5079061,0
26185,5079062,0
26186,5079063,0
26187,5079064,0
26188,5079065,0
26189,5079067,0
26190,5079068,0
26191,5079069,0
26192,5079070,0
26193,5079071,0
26194,5079072,0
26195,5079073,0
26196,5079074,0
26197,5079075,0
26198,5079076,0
26199,5079077,0
26200,5079078,0
26201,5079079,0
26202,5079080,0
26203,5079081,0
26204,5079083,0
26205,5079084,0
26206,5079085,0
26207,5079086,0
26208,5079087,0
26209,5079088,0
26210,5079089,0
26211,5079091,0
26212,5079092,0
26213,5079093,0
26214,5079094,0
26215,5079095,0
26216,5079097,0
26217,5079100,0
26218,5079101,0
26219,5079102,0
26220,5079104,0
26221,5079105,0
26222,5079106,0
26223,5079111,0
26224,5079113,0
26225,5079114,0
26226,5079115,0
26227,5079116,0
26228,5079117,0
26229,5079118,1
26230,5079119,0
26231,5079120,0
26232,5079121,0
26233,5079122,0
26234,5079125,0
26235,5079126,0
26236,5079127,0
26237,5079128,0
26238,5079131,0
26239,5079132,0
26240,5079134,0
26241,5079135,0
26242,5079136,0
26243,5079140,0
26244,5079141,0
26245,5079142,0
26246,5079143,0
26247,5079144,0
26248,5079145,0
26249,5079146,0
26250,5079151,0
26251,5079152,0
26252,5079155,0
26253,5079156,0
26254,5079157,0
26255,5079158,0
26256,5079159,0
26257,5079160,0
26258,5079162,0
26259,5079163,0
26260,5079164,0
26261,5079166,1
26262,5079167,1
26263,5079168,1
26264,5079169,0
26265,5079170,0
26266,5079171,1
26267,5079172,0
26268,5079173,0
26269,5079174,0
26270,5079175,0
26271,5079176,0
26272,5079177,0
26273,5079178,0
26274,5079179,0
26275,5079180,1
26276,5079181,0
26277,5079183,0
26278,5079184,0
26279,5079185,1
26280,5079186,0
26281,5079187,0
26282,5079189,0
26283,5079190,0
26284,5079193,0
26285,5079194,0
26286,5079195,0
26287,5079196,0
26288,5079197,0
26289,5079199,0
26290,5079200,1
26291,5079201,1
26292,5079202,0
26293,5079203,0
26294,5079206,0
26295,5079207,0
26296,5079208,0
26297,5079210,0
26298,5079211,0
26299,5079212,0
26300,5079215,0
26301,5079216,0
26302,5079217,0
26303,5079218,0
26304,5079219,0
26305,5079222,1
26306,5079223,0
26307,5079224,0
26308,5079225,1
26309,5079226,1
26310,5079227,0
26311,5079228,0
26312,5079229,0
26313,5079230,0
26314,5079231,1
26315,5079232,1
26316,5079233,0
26317,5079234,0
26318,5079235,0
26319,5079236,1
26320,5079237,0
26321,5079239,0
26322,5079240,0
26323,5079242,0
26324,5079243,0
26325,5079244,0
26326,5079245,0
26327,5079246,0
26328,5079247,0
26329,5079248,1
26330,5079249,0
26331,5079250,1
26332,5079251,1
26333,5079255,0
26334,5079256,0
26335,5079257,0
26336,5079258,1
26337,5079261,0
26338,5079263,0
26339,5079264,0
26340,5079265,0
26341,5079266,0
26342,5079267,0
26343,5079268,0
26344,5079269,0
26345,5079270,0
26346,5079271,0
26347,5079272,0
26348,5079273,0
26349,5079274,0
26350,5079275,0
26351,5079280,0
26352,5079281,0
26353,5079284,1
26354,5079285,0
26355,5079286,1
26356,5079287,0
26357,5079288,0
26358,5079290,0
26359,5079291,0
26360,5079292,0
26361,5079293,0
26362,5079294,0
26363,5079295,0
26364,5079296,0
26365,5079297,0
26366,5079298,0
26367,5079301,0
26368,5079302,0
26369,5079303,0
26370,5079304,0
26371,5085623,1
26372,5085624,1
26373,5085625,1
26374,5085626,0
26375,5085627,1
26376,5085628,1
26377,5085629,0
26378,5085630,0
26379,5085631,0
26380,5085632,0
26381,5085635,0
26382,5085636,0
26383,5085640,0
26384,5085641,0
26385,5085642,0
26386,5085643,0
26387,5085644,1
26388,5085645,1
26389,5085647,0
26390,5085648,1
26391,5085650,0
26392,5085651,0
26393,5085652,0
26394,5085653,0
26395,5085654,0
26396,5085655,0
26397,5085656,0
26398,5085657,0
26399,5085658,0
26400,5085659,0
26401,5085660,0
26402,5085661,0
26403,5085662,0
26404,5085663,0
26405,5085664,0
26406,5085665,0
26407,5085666,0
26408,5085667,0
26409,5085668,0
26410,5085669,0
26411,5085670,0
26412,5085671,0
26413,5085676,0
26414,5085677,0
26415,5085678,0
26416,5085679,0
26417,5085680,0
26418,5085681,0
26419,5085682,0
26420,5085683,0
26421,5085684,0
26422,5085687,0
26423,5085688,0
26424,5085689,0
26425,5085693,0
26426,5085694,0
26427,5085696,0
26428,5085697,0
26429,5085698,1
26430,5085699,0
26431,5085702,0
26432,5085703,1
26433,5085704,0
26434,5085705,0
26435,5085706,0
26436,5085708,0
26437,5085711,0
26438,5085712,0
26439,5085713,0
26440,5085714,0
26441,5085716,0
26442,5085717,0
26443,5085718,0
26444,5085719,1
26445,5085720,0
26446,5085721,0
26447,5085726,0
26448,5085727,0
26449,5085728,0
26450,5085729,0
26451,5085730,0
26452,5085731,0
26453,5085732,0
26454,5085734,0
26455,5085738,0
26456,5085739,0
26457,5085740,0
26458,5085743,0
26459,5085744,0
26460,5085745,0
26461,5085746,0
26462,5085747,0
26463,5085751,0
26464,5085752,0
26465,5085754,0
26466,5085755,0
26467,5085756,1
26468,5085757,0
26469,5085758,0
26470,5085759,0
26471,5085761,0
26472,5085763,0
26473,5085764,0
26474,5085765,0
26475,5085766,0
26476,5085767,0
26477,5085768,0
26478,5085769,1
26479,5085770,1
26480,5085771,0
26481,5085775,0
26482,5085776,0
26483,5085779,0
26484,5085780,0
26485,5085781,0
26486,5085786,1
26487,5085787,0
26488,5085788,0
26489,5085789,0
26490,5085790,0
26491,5085791,1
26492,5085792,0
26493,5085793,0
26494,5085794,0
26495,5085797,0
26496,5085799,0
26497,5085800,0
26498,5085801,0
26499,5085802,0
26500,5085803,0
26501,5085806,0
26502,5085807,0
26503,5085808,0
26504,5085810,0
26505,5085811,0
26506,5085812,0
26507,5085813,0
26508,5085814,0
26509,5085816,0
26510,5085818,0
26511,5085820,0
26512,5085823,0
26513,5085824,0
26514,5085825,0
26515,5085826,0
26516,5085827,0
26517,5085828,0
26518,5085830,0
26519,5085831,0
26520,5085832,0
26521,5085833,0
26522,5085834,1
26523,5085835,0
26524,5085836,0
26525,5085837,0
26526,5085838,0
26527,5085839,0
26528,5085840,0
26529,5085842,0
26530,5085843,0
26531,5085844,0
26532,5085845,1
26533,5085846,1
26534,5085847,0
26535,5085848,0
26536,5085849,0
26537,5085850,0
26538,5085851,0
26539,5085852,0
26540,5085853,0
26541,5085855,0
26542,5085856,0
26543,5085857,0
26544,5085858,0
26545,5085860,0
26546,5085861,1
26547,5085862,1
26548,5085863,0
26549,5085864,1
26550,5085865,0
26551,5085866,0
26552,5085867,0
26553,5085868,0
26554,5085869,0
26555,5085870,0
26556,5085871,0
26557,5085872,0
26558,5085873,0
26559,5085874,0
26560,5085875,0
26561,5085876,0
26562,5085878,0
26563,5085879,0
26564,5085880,0
26565,5085881,0
26566,5085886,1
26567,5085887,0
26568,5085888,0
26569,5085889,0
26570,5085890,0
26571,5085891,0
26572,5085892,0
26573,5085893,0
26574,5085894,0
26575,5085895,0
26576,5085896,0
26577,5085898,0
26578,5085899,0
26579,5085900,0
26580,5085901,0
26581,5085902,1
26582,5085903,0
26583,5085904,1
26584,5085905,1
26585,5085907,0
26586,5085908,0
26587,5085911,0
26588,5085912,0
26589,5085913,1
26590,5085914,0
26591,5085916,0
26592,5085922,1
26593,5085923,0
26594,5085927,1
26595,5085928,0
26596,5085929,0
26597,5085930,0
26598,5085931,0
26599,5085932,0
26600,5085934,0
26601,5085936,0
26602,5085937,0
26603,5085938,0
26604,5085939,0
26605,5085944,0
26606,5085946,0
26607,5085947,0
26608,5085948,0
26609,5085949,0
26610,5085951,0
26611,5085954,0
26612,5085955,0
26613,5085956,0
26614,5085957,0
26615,5085958,0
26616,5085959,0
26617,5085960,0
26618,5085961,0
26619,5085962,0
26620,5085963,0
26621,5085964,0
26622,5085965,0
26623,5085966,0
26624,5085968,0
26625,5085970,0
26626,5085971,0
26627,5085973,0
26628,5085974,0
26629,5085975,0
26630,5085976,0
26631,5085977,0
26632,5085978,0
26633,5085981,0
26634,5085982,0
26635,5085983,0
26636,5085984,0
26637,5085989,0
26638,5085990,0
26639,5085991,0
26640,5085993,0
26641,5085994,0
26642,5085995,0
26643,5085997,0
26644,5085998,0
26645,5085999,0
26646,5086000,0
26647,5086001,0
26648,5086002,0
26649,5086003,0
26650,5086004,0
26651,5086005,0
26652,5086006,0
26653,5086007,0
26654,5086008,0
26655,5086009,0
26656,5086010,0
26657,5086011,0
26658,5086012,0
26659,5086013,0
26660,5086014,0
26661,5086015,1
26662,5086016,0
26663,5086017,0
26664,5086018,0
26665,5086019,0
26666,5086020,0
26667,5086021,0
26668,5086022,0
26669,5086023,1
26670,5086024,0
26671,5086025,0
26672,5086027,0
26673,5086028,0
26674,5086029,0
26675,5086030,0
26676,5086032,0
26677,5086033,0
26678,5086034,0
26679,5086035,0
26680,5086036,0
26681,5086037,0
26682,5086038,0
26683,5086039,0
26684,5086040,0
26685,5086041,0
26686,5086043,0
26687,5086044,0
26688,5086045,0
26689,5086046,0
26690,5086047,0
26691,5086051,0
26692,5086052,0
26693,5086054,0
26694,5086055,1
26695,5086056,0
26696,5086057,0
26697,5086058,0
26698,5086059,0
26699,5086060,0
26700,5086062,0
26701,5086063,0
26702,5086064,0
26703,5086066,0
26704,5086067,0
26705,5087473,0
26706,5087477,0
26707,5087479,0
26708,5087480,0
26709,5087481,0
26710,5087482,0
26711,5087483,0
26712,5087484,0
26713,5087485,0
26714,5087486,0
26715,5087487,0
26716,5087488,0
26717,5087489,0
26718,5087490,0
26719,5087496,0
26720,5087497,0
26721,5087498,0
26722,5087499,0
26723,5087500,0
26724,5087501,0
26725,5087502,0
26726,5087503,0
26727,5087504,0
26728,5087505,0
26729,5087506,0
26730,5087507,0
26731,5087508,0
26732,5087509,0
26733,5087514,1
26734,5087515,0
26735,5087531,1
26736,5087532,1
26737,5087533,1
26738,5087534,1
26739,5087535,0
26740,5087536,1
26741,5087537,1
26742,5087538,1
26743,5087539,1
26744,5087540,1
26745,5087546,0
26746,5087547,0
26747,5087548,0
26748,5087549,0
26749,5087550,0
26750,5087552,0
26751,5087553,0
26752,5087554,0
26753,5087562,0
26754,5087563,0
26755,5087564,0
26756,5087565,0
26757,5087566,0
26758,5087567,0
26759,5087568,0
26760,5087569,0
26761,5087570,0
26762,5087571,0
26763,5087572,0
26764,5087574,0
26765,5087575,0
26766,5087576,0
26767,5087605,0
26768,5087608,0
26769,5087609,0
26770,5087611,0
26771,5087613,0
26772,5087616,0
26773,5087617,0
26774,5087618,0
26775,5087624,0
26776,5087626,0
26777,5087627,0
26778,5087628,0
26779,5087629,0
26780,5087630,0
26781,5087631,0
26782,5087636,0
26783,5087637,0
26784,5087638,0
26785,5087639,0
26786,5087645,0
26787,5087646,0
26788,5087648,0
26789,5087649,0
26790,5087651,0
26791,5087652,0
26792,5087653,0
26793,5087654,0
26794,5087672,0
26795,5087673,0
26796,5087674,0
26797,5087675,0
26798,5087676,0
26799,5087677,0
26800,5087685,0
26801,5087687,0
26802,5087688,0
26803,5087689,0
26804,5087698,0
26805,5087699,0
26806,5087700,0
26807,5087701,0
26808,5087702,0
26809,5087727,0
26810,5087728,0
26811,5087729,0
26812,5087730,0
26813,5087731,0
26814,5087732,0
26815,5087733,0
26816,5087742,0
26817,5087743,0
26818,5087744,0
26819,5087745,0
26820,5087746,0
26821,5087747,0
26822,5087748,0
26823,5087749,0
26824,5087750,0
26825,5087751,0
26826,5087755,0
26827,5087756,0
26828,5087766,0
26829,5087772,0
26830,5087773,0
26831,5087774,0
26832,5087775,0
26833,5087776,0
26834,5087777,0
26835,5087778,0
26836,5087806,0
26837,5087807,0
26838,5087808,0
26839,5087810,0
26840,5087811,0
26841,5087813,0
26842,5087814,0
26843,5087815,0
26844,5087816,0
26845,5087819,0
26846,5087820,0
26847,5087821,0
26848,5087824,0
26849,5087825,0
26850,5087826,0
26851,5087827,0
26852,5087828,0
26853,5087829,0
26854,5087830,0
26855,5087831,0
26856,5087832,0
26857,5087833,0
26858,5087834,0
26859,5087835,0
26860,5087836,0
26861,5087837,0
26862,5087838,0
26863,5087839,0
26864,5087840,0
26865,5087841,0
26866,5087845,0
26867,5087846,0
26868,5087847,0
26869,5087848,0
26870,5087849,0
26871,5087850,0
26872,5087851,0
26873,5087852,0
26874,5087854,0
26875,5087855,0
26876,5087857,0
26877,5087861,0
26878,5087862,0
26879,5087863,0
26880,5087864,0
26881,5087865,0
26882,5087866,0
26883,5087879,1
26884,5087880,1
26885,5087881,1
26886,5087889,1
26887,5087898,1
26888,5087899,1
26889,5087900,1
26890,5087906,1
26891,5087907,1
26892,5087908,1
26893,5087914,1
26894,5087915,1
26895,5087916,0
26896,5087917,0
26897,5087918,0
26898,5087919,0
26899,5087932,1
26900,5087933,1
26901,5087934,1
26902,5087935,1
26903,5087936,1
26904,5087937,1
26905,5087938,1
26906,5087939,0
26907,5087940,0
26908,5087941,0
26909,5087942,0
26910,5087943,0
26911,5087944,0
26912,5087946,0
26913,5087947,0
26914,5087948,0
26915,5087949,0
26916,5087960,0
26917,5087961,0
26918,5087962,0
26919,5087963,0
26920,5087964,0
26921,5087965,0
26922,5087966,0
26923,5087967,0
26924,5087968,0
26925,5087969,0
26926,5087970,0
26927,5087971,0
26928,5087972,0
26929,5087973,0
26930,5087986,0
26931,5087988,0
26932,5087989,0
26933,5087990,0
26934,5087993,0
26935,5087994,0
26936,5088020,1
26937,5088021,0
26938,5088023,0
26939,5088042,0
26940,5088043,0
26941,5088044,0
26942,5088045,0
26943,5088046,0
26944,5088047,0
26945,5088048,0
26946,5088049,0
26947,5088050,0
26948,5088051,0
26949,5088052,0
26950,5088053,0
26951,5088054,0
26952,5088055,0
26953,5088059,0
26954,5088060,0
26955,5088061,0
26956,5088062,0
26957,5088063,0
26958,5088066,0
26959,5088067,0
26960,5088068,0
26961,5088069,0
26962,5088070,0
26963,5088071,0
26964,5088072,0
26965,5088079,0
26966,5088082,0
26967,5088083,0
26968,5088099,0
26969,5088100,0
26970,5088101,0
26971,5088102,0
26972,5088106,0
26973,5088107,0
26974,5088108,0
26975,5088110,0
26976,5088112,0
26977,5088113,0
26978,5088114,0
26979,5088115,0
26980,5088130,0
26981,5088131,0
26982,5088132,0
26983,5088135,0
26984,5088160,0
26985,5088161,0
26986,5088162,0
26987,5088163,0
26988,5088167,0
26989,5088168,0
26990,5088169,0
26991,5088170,0
26992,5088173,0
26993,5088174,0
26994,5088177,0
26995,5088179,0
26996,5088180,0
26997,5088181,0
26998,5088190,0
26999,5088191,0
27000,5088192,0
27001,5088193,0
27002,5088194,0
27003,5088195,0
27004,5088196,0
27005,5088199,0
27006,5088200,0
27007,5088203,0
27008,5088204,0
27009,5088205,0
27010,5088206,0
27011,5088207,0
27012,5088208,0
27013,5088209,0
27014,5088210,0
27015,5088211,0
27016,5088212,0
27017,5088213,0
27018,5088214,0
27019,5088221,1
27020,5088222,1
27021,5088223,0
27022,5088224,0
27023,5088225,0
27024,5088226,0
27025,5088227,0
27026,5088229,0
27027,5088230,0
27028,5088231,0
27029,5088232,0
27030,5088233,0
27031,5088234,0
27032,5088235,0
27033,5088236,0
27034,5088237,0
27035,5088238,0
27036,5088239,0
27037,5088240,0
27038,5088241,0
