label,Age,Language,Sex,Marital,Has_Credit,Field,Month_of_birth,Day_of_birth,Region,Number_of_credits,Linked_cards,INPS_mln_sum,INPS_yes_no,Score_level,Score_class,Score_point,Changed_phone_number
1,33,1,2,4,1,13,9,2,13,1,2,1.2,1,0,0,0,0
1,46,2,1,5,1,1,10,1,13,1,1,4.5,1,0,0,0,0
1,41,1,2,4,1,4,8,1,13,1,1,0.6,1,0,0,0,0
1,28,1,1,5,1,13,4,1,13,1,2,1,1,0,0,0,0
1,60,1,1,5,1,20,9,2,13,1,1,0.6,1,4,2,302,0
1,46,1,2,4,1,9,9,2,13,1,2,6.3,1,0,0,0,1
1,32,1,1,5,1,16,1,2,9,1,1,1.4,1,0,0,0,0
1,54,2,2,4,1,1,7,1,13,1,1,1.7,1,0,0,0,0
1,27,2,1,7,1,13,1,2,13,1,1,8.9,1,0,0,0,0
1,52,1,2,4,1,4,12,2,13,1,1,0.9,1,0,0,0,0
1,63,1,2,4,1,16,5,1,13,1,1,2.7,1,2,10,174,0
1,54,1,1,5,1,13,2,1,13,1,1,0.4,1,0,0,0,0
1,27,1,2,4,1,4,10,2,13,1,1,3.8,1,0,0,0,0
1,42,1,2,4,1,5,2,2,13,1,1,1.3,1,3,7,293,0
1,41,1,2,4,1,14,1,2,13,1,1,0.7,1,0,0,0,0
1,63,1,1,5,1,20,8,1,5,1,1,2.7,1,0,0,0,0
1,42,1,2,4,1,13,8,1,13,1,1,1.3,1,0,0,0,0
1,34,2,1,5,1,16,2,1,4,1,1,0.9,1,3,7,272,0
1,24,1,2,6,1,14,2,1,13,1,1,1.7,1,0,0,0,0
1,48,1,2,3,1,14,8,2,11,1,2,2.1,1,0,0,0,0
1,49,1,1,5,1,10,12,1,13,1,1,2,1,0,0,0,0
1,45,1,1,5,1,10,5,1,13,1,1,1.5,1,3,7,294,0
1,35,1,1,5,1,16,1,1,8,1,2,1.2,1,0,0,0,0
1,44,1,1,5,1,13,5,1,13,1,2,0.9,1,3,6,264,0
1,46,2,2,4,1,1,10,2,10,1,1,3.2,1,0,0,0,0
1,28,1,2,6,1,1,11,1,13,1,1,0.3,1,0,0,0,0
1,33,2,2,4,1,11,9,1,13,1,1,2.6,1,2,10,184,0
1,31,2,1,5,1,16,4,1,14,1,1,1.6,1,0,0,0,0
1,70,1,2,4,1,20,9,2,13,1,1,3,1,0,0,0,0
1,37,1,1,5,1,16,2,2,13,1,1,0.4,1,0,0,0,0
1,37,1,2,4,1,13,6,2,13,2,1,0.4,1,4,2,316,0
1,36,1,1,5,1,10,3,1,3,1,1,0.4,1,0,0,0,0
1,33,2,2,6,1,1,9,2,13,1,1,2.1,1,0,0,0,0
1,32,1,2,4,1,1,4,1,13,2,2,3.8,1,0,0,0,0
1,67,2,1,5,1,14,1,2,12,1,1,0.4,1,3,7,274,0
1,39,1,2,1,1,4,4,1,13,1,1,0.7,1,0,0,0,0
1,31,1,2,4,1,13,9,1,13,1,1,3.1,1,3,7,293,0
1,42,1,1,5,1,13,7,1,13,1,1,2.6,1,0,0,0,0
1,33,1,2,4,1,13,10,1,13,1,1,2.3,1,0,0,0,0
1,33,2,1,5,1,16,9,1,2,1,1,0.4,1,0,0,0,0
1,51,1,2,4,1,16,11,1,8,1,1,0.9,1,0,0,0,0
1,61,2,1,5,1,13,2,2,4,1,1,2.5,1,0,0,0,0
1,38,1,2,4,1,11,12,1,13,1,1,1.1,1,0,0,0,0
1,23,1,2,4,1,13,8,2,13,1,1,5,1,0,0,0,0
1,35,2,2,6,1,14,6,2,13,1,1,0.9,1,0,0,0,0
1,38,2,2,6,1,13,11,2,13,1,2,2.5,1,0,0,0,0
1,26,1,2,4,1,13,8,2,13,1,1,1.7,1,0,0,0,0
1,32,1,2,4,1,13,7,1,13,1,1,5.5,1,0,0,0,0
1,54,1,2,4,1,4,3,2,12,1,1,1.6,1,4,2,301,0
1,38,1,1,5,1,13,7,2,13,1,1,0.9,1,0,0,0,0
1,26,1,1,7,1,3,9,2,13,2,2,0.6,1,0,0,0,0
1,43,1,1,5,1,13,9,1,13,1,1,0.5,1,0,0,0,0
1,30,1,2,6,1,1,10,2,12,2,2,2,1,0,0,0,0
1,40,1,1,5,1,16,12,2,13,1,1,4.9,1,3,7,273,0
1,33,1,2,4,1,16,6,2,13,1,1,1.1,1,0,0,0,0
1,29,1,1,5,1,9,4,1,13,1,1,1.2,1,0,0,0,0
1,32,1,2,4,1,11,11,1,13,2,1,0.3,1,0,0,0,0
1,41,1,2,4,1,15,2,1,12,1,2,1.6,1,0,0,0,0
1,40,1,2,4,1,20,7,2,13,1,1,2.9,1,0,0,0,0
1,30,1,2,4,1,7,8,1,13,1,1,0.3,1,0,0,0,0
1,54,1,1,2,1,13,8,2,13,1,1,2,1,0,0,0,0
1,34,1,2,4,1,13,7,2,13,2,1,0.5,1,0,0,0,0
1,39,2,2,4,1,14,7,2,13,1,1,0.8,1,0,0,0,0
1,58,1,1,2,1,16,4,2,13,1,2,0.6,1,0,0,0,0
1,39,1,2,4,1,16,10,1,13,1,2,2.6,1,0,0,0,0
1,38,1,2,4,1,1,11,1,13,1,1,1,1,0,0,0,0
1,33,1,2,4,1,13,8,1,13,2,1,1.6,1,0,0,0,0
1,48,1,2,4,1,11,2,1,13,1,2,8,1,0,0,0,0
1,22,1,2,6,1,7,11,2,13,1,1,2.4,1,0,0,0,0
1,35,1,2,4,1,14,1,1,13,1,1,1.7,1,0,0,0,0
1,34,1,2,4,1,13,5,1,12,1,1,7.9,1,0,0,0,0
1,39,2,1,5,1,14,12,1,12,1,1,1,1,0,0,0,2
1,51,1,2,4,1,13,5,1,12,1,1,5.3,1,0,0,0,0
1,61,1,1,7,1,14,10,2,13,1,1,2.2,1,0,0,0,0
1,37,1,1,5,1,10,11,1,13,1,1,0.4,1,0,0,0,0
1,54,1,2,4,1,13,4,2,8,1,1,1.6,1,0,0,0,0
1,42,1,1,5,1,16,4,2,13,1,1,2.4,1,0,0,0,0
1,30,1,2,4,1,13,5,1,12,1,1,1.3,1,0,0,0,0
1,27,1,2,6,1,13,6,2,0,2,1,1.4,1,0,0,0,0
1,42,1,1,5,1,13,6,2,12,1,2,3.3,1,3,7,272,0
1,37,1,2,4,1,1,10,2,12,1,1,0.6,1,0,0,0,0
1,32,1,2,4,1,16,10,1,8,1,1,3.3,1,3,7,271,0
1,32,1,1,5,1,16,10,2,8,1,1,0.7,1,0,0,0,0
1,47,1,1,5,1,16,2,1,8,1,1,1.1,1,0,0,0,0
1,49,2,1,1,1,16,11,1,12,1,1,0.7,1,3,7,294,0
1,37,1,1,5,1,16,5,2,8,1,1,1.1,1,3,7,294,0
1,48,1,1,5,1,13,9,1,8,1,1,0.1,1,0,0,0,0
1,35,1,1,1,1,16,9,2,8,1,1,1.5,1,0,0,0,0
1,37,1,1,5,1,16,11,1,13,1,1,4,1,0,0,0,0
1,33,1,2,4,1,16,11,2,8,1,1,1.3,1,0,0,0,0
1,22,1,2,6,1,12,1,1,12,1,1,0.5,1,0,0,0,0
1,60,1,2,4,1,16,1,2,8,1,1,0.8,1,4,2,301,0
1,44,1,1,5,1,16,4,2,13,1,1,0.2,1,0,0,0,0
1,37,1,1,5,1,11,12,1,1,1,1,7.8,1,0,0,0,0
1,36,1,1,5,1,16,11,1,8,1,1,2.6,1,3,7,294,0
1,38,1,2,4,1,1,1,1,12,2,1,0.7,1,0,0,0,1
1,44,2,1,5,1,13,9,1,12,2,1,2.4,1,3,7,271,0
1,31,1,2,4,1,16,10,1,8,1,1,0.4,1,0,0,0,0
1,37,1,1,5,1,16,12,1,8,1,1,2,1,0,0,0,0
1,39,1,2,4,1,16,7,1,12,1,2,0.2,1,0,0,0,0
1,43,1,1,5,1,16,5,1,8,1,2,5.1,1,3,7,294,0
1,59,1,1,5,1,16,7,1,12,1,2,0.8,1,2,10,167,0
1,52,1,1,5,1,16,2,2,4,1,1,0.6,1,0,0,0,0
1,39,1,1,5,1,16,5,2,13,1,1,2,1,0,0,0,1
1,35,1,2,4,1,13,11,1,0,1,1,3,1,0,0,0,0
1,38,1,1,5,1,16,1,2,12,1,2,4.7,1,3,7,272,0
1,48,1,2,4,1,16,7,1,8,1,1,1.8,1,3,6,242,0
1,52,1,2,4,1,16,3,1,8,1,1,3.9,1,4,2,301,0
1,31,1,2,1,1,1,2,1,12,1,1,3.1,1,0,0,0,0
1,31,1,2,4,1,16,1,1,8,1,1,2.1,1,0,0,0,0
1,29,2,1,5,1,16,5,1,13,1,1,0.5,1,0,0,0,0
1,42,1,2,4,1,15,12,1,12,1,1,1.1,1,0,0,0,0
1,26,1,1,7,1,13,6,1,8,1,1,2.6,1,0,0,0,0
1,55,1,2,4,1,16,5,1,12,1,2,1.1,1,0,0,0,0
1,37,1,1,5,1,16,9,2,0,1,1,3.2,1,0,0,0,0
1,48,1,1,5,1,16,7,2,12,2,1,0.9,1,3,6,266,0
1,42,1,1,5,1,15,7,2,12,1,2,1.8,1,3,7,294,0
1,60,1,1,5,1,10,2,1,14,1,1,3.6,1,0,0,0,0
1,46,1,2,6,1,20,2,1,12,1,1,1.2,1,0,0,0,0
1,29,1,2,4,1,13,8,1,13,1,2,3.1,1,0,0,0,0
1,31,1,2,4,1,13,9,1,0,1,1,1.9,1,0,0,0,0
1,42,1,1,5,1,13,5,1,13,1,1,1,1,0,0,0,0
1,28,2,1,1,1,12,8,1,12,1,1,8.6,1,0,0,0,0
1,21,1,1,7,1,13,12,2,0,1,1,0.8,1,0,0,0,1
1,31,1,1,5,1,10,9,2,13,1,1,0.9,1,0,0,0,0
1,30,2,2,6,1,14,2,1,13,2,1,0.8,1,0,0,0,0
1,41,2,2,4,1,4,8,1,12,1,1,1.1,1,3,7,293,0
1,40,1,2,4,1,14,9,2,3,1,1,1.5,1,0,0,0,0
1,28,1,2,4,1,1,9,2,0,1,1,1.9,1,0,0,0,0
1,54,1,1,5,1,16,7,1,4,1,2,1.4,1,0,0,0,0
1,52,1,1,5,1,16,10,2,4,1,1,2.8,1,0,0,0,0
1,27,1,1,5,1,13,7,2,12,1,1,1.6,1,0,0,0,0
1,39,1,2,4,1,16,10,1,12,1,2,2.1,1,0,0,0,0
1,61,1,2,4,1,16,10,1,4,1,1,1.1,1,3,6,265,0
1,50,1,1,5,1,16,5,1,8,1,1,1.7,1,0,0,0,0
1,52,1,1,5,1,16,12,2,8,1,1,0.9,1,0,0,0,0
1,39,1,1,5,1,16,7,1,12,1,1,0.4,1,3,7,294,0
1,30,1,1,1,1,14,3,1,12,1,1,3.5,1,0,0,0,0
1,33,1,1,5,1,20,2,2,12,1,1,0.9,1,0,0,0,0
1,34,1,1,5,1,16,4,1,4,1,1,1.7,1,0,0,0,0
1,33,1,1,5,1,11,1,1,12,1,1,1.6,1,0,0,0,0
1,32,1,2,4,1,13,1,2,3,1,1,3.2,1,0,0,0,0
1,49,1,1,5,1,5,10,1,0,1,1,1.3,1,0,0,0,0
1,34,1,2,4,1,1,6,2,8,1,1,0.9,1,0,0,0,0
1,32,2,2,4,1,4,12,2,12,1,1,0.6,1,0,0,0,0
1,36,1,2,4,1,4,6,1,8,1,1,0.9,1,0,0,0,0
1,30,1,1,7,1,8,4,2,12,1,2,3.2,1,3,6,261,0
1,45,1,2,4,1,16,9,2,0,1,2,3.1,1,0,0,0,0
1,26,1,2,4,1,5,1,2,12,1,1,1.1,1,0,0,0,0
1,35,1,1,5,1,10,11,1,13,1,1,5.4,1,0,0,0,0
1,47,1,1,5,1,3,1,2,13,1,1,1,1,0,0,0,0
1,56,1,2,4,1,4,5,1,0,1,2,1.4,1,0,0,0,0
1,45,1,2,4,1,3,11,1,4,1,2,2.5,1,0,0,0,0
1,39,1,1,5,1,10,5,1,0,1,1,1.8,1,0,0,0,0
1,50,2,1,5,1,13,3,1,13,1,1,1.1,1,0,0,0,0
1,22,1,2,6,1,13,10,2,12,1,1,0.5,1,0,0,0,0
1,44,1,2,4,1,4,9,2,12,1,1,4.6,1,0,0,0,0
1,29,2,2,4,1,13,12,1,3,1,1,3.6,1,0,0,0,0
1,35,1,2,4,1,4,5,1,12,1,1,7.4,1,0,0,0,0
1,42,1,2,4,1,4,2,2,12,1,1,1.1,1,3,7,271,0
1,35,1,2,4,1,13,6,2,0,1,1,1.2,1,0,0,0,0
1,61,1,1,5,1,16,9,1,0,1,2,0.7,1,4,2,328,0
1,37,1,2,4,1,14,10,1,12,1,1,0.6,1,0,0,0,0
1,37,1,1,5,1,6,1,1,13,1,1,0.4,1,0,0,0,0
1,22,2,2,6,1,13,9,1,12,1,1,1.7,1,0,0,0,0
1,49,1,1,5,1,13,6,2,12,1,1,4.9,1,0,0,0,0
1,44,1,1,5,1,16,3,2,12,1,1,2.4,1,0,0,0,0
1,52,1,2,4,1,16,4,1,0,1,1,2.8,1,0,0,0,0
1,48,1,2,4,1,16,5,2,4,1,1,4.8,1,0,0,0,0
1,27,1,2,6,1,13,9,2,12,1,1,0.8,1,0,0,0,0
1,45,2,1,5,1,4,2,2,12,1,1,1.9,1,0,0,0,0
1,26,1,2,6,1,13,5,1,12,1,1,2.5,1,0,0,0,0
1,43,1,1,5,1,16,3,2,10,1,1,1.8,1,3,7,272,0
1,29,2,2,4,1,13,3,1,13,1,1,1.9,1,0,0,0,0
1,27,1,2,4,1,13,10,2,12,1,1,0.8,1,0,0,0,0
1,47,1,2,4,1,16,3,1,8,1,1,0.2,1,0,0,0,0
1,36,1,1,5,1,16,4,1,8,1,1,0.3,1,0,0,0,0
1,26,1,2,4,1,16,12,1,9,1,1,0.9,1,0,0,0,0
1,42,1,2,4,1,14,7,2,13,1,1,1.6,1,0,0,0,0
1,42,1,2,4,1,11,12,1,12,1,2,4.3,1,2,9,139,1
1,58,1,1,5,1,11,2,1,12,1,1,1.9,1,0,0,0,0
1,38,1,1,5,1,13,7,1,8,1,1,1.2,1,0,0,0,0
1,33,2,2,4,1,6,5,2,13,1,1,1.9,1,0,0,0,0
1,43,1,2,4,1,13,10,1,0,1,1,2.7,1,3,5,223,0
1,34,1,1,5,1,13,1,1,12,1,1,2.5,1,0,0,0,0
1,33,1,2,4,1,16,6,2,12,1,1,3.4,1,0,0,0,0
1,59,1,1,5,1,20,11,2,12,1,1,3,1,0,0,0,0
1,26,1,2,6,1,1,3,1,8,2,2,1,1,0,0,0,0
1,57,1,2,4,1,14,1,1,13,2,1,0.5,1,0,0,0,0
1,44,1,1,5,1,16,12,1,4,1,1,1.4,1,0,0,0,0
1,33,1,1,5,1,16,12,1,4,1,1,0.8,1,0,0,0,0
1,44,1,1,5,1,16,2,2,12,1,1,0.9,1,0,0,0,0
1,32,1,2,4,1,13,2,2,12,1,1,1.2,1,0,0,0,0
1,36,1,2,4,1,13,4,2,0,1,1,2.1,1,0,0,0,0
1,42,1,2,4,1,2,3,2,13,1,1,1.6,1,0,0,0,0
1,40,1,2,4,1,13,1,1,0,1,1,3.6,1,0,0,0,0
1,37,1,2,4,1,4,10,1,0,1,1,1,1,0,0,0,0
1,52,1,2,4,1,14,4,2,12,2,1,6.3,1,0,0,0,0
1,44,1,1,5,1,10,1,2,12,1,1,2.3,1,0,0,0,0
1,46,1,2,4,1,1,5,1,2,1,2,0.4,1,0,0,0,0
1,40,1,1,5,1,21,10,1,12,1,1,1.7,1,0,0,0,0
1,46,1,1,5,1,16,2,2,12,1,1,8.9,1,4,2,321,0
1,47,1,1,2,1,13,12,2,12,1,1,0.9,1,4,2,314,0
1,30,1,1,5,1,10,1,2,12,2,1,0.4,1,0,0,0,0
1,50,1,2,4,1,1,5,1,12,1,1,3.3,1,2,8,115,0
1,34,1,2,4,1,16,1,1,12,1,1,1.3,1,0,0,0,0
1,49,1,2,4,1,16,2,1,12,1,2,0.7,1,0,0,0,0
1,35,1,1,5,1,14,1,1,12,1,1,4.4,1,0,0,0,0
1,59,1,2,4,1,16,3,2,13,1,2,2.3,1,0,0,0,0
1,33,1,2,4,1,11,7,2,4,1,1,1.7,1,0,0,0,0
1,23,1,2,6,1,13,7,1,13,1,1,1.8,1,0,0,0,0
1,38,1,1,5,1,20,3,1,13,1,1,0.9,1,0,0,0,0
1,44,1,1,5,1,16,9,2,13,1,1,3.2,1,0,0,0,0
1,47,1,2,4,1,13,11,1,13,1,1,2.4,1,0,0,0,0
1,42,1,1,5,1,16,4,1,13,1,2,0.8,1,0,0,0,0
1,41,1,1,5,1,10,11,2,13,1,1,1.4,1,0,0,0,0
1,37,1,1,5,1,3,6,1,13,1,1,2,1,0,0,0,0
1,57,1,1,5,1,16,11,1,13,1,1,1.5,1,0,0,0,1
1,43,1,1,5,1,10,3,1,13,1,1,1.2,1,0,0,0,0
1,42,2,1,5,1,16,3,2,13,2,1,3.2,1,0,0,0,1
1,43,1,2,4,1,1,2,2,13,1,1,0.3,1,0,0,0,0
1,37,1,1,5,1,13,11,2,13,1,1,1.5,1,0,0,0,0
1,41,1,2,6,1,13,8,2,13,1,1,2.6,1,0,0,0,0
1,43,1,1,5,1,13,6,1,13,1,1,1.6,1,0,0,0,0
1,50,2,1,2,1,13,10,2,13,1,1,2,1,0,0,0,0
1,28,1,2,6,1,14,8,1,13,1,1,2.9,1,0,0,0,0
1,30,1,2,4,1,13,8,1,12,1,1,0.4,1,0,0,0,0
1,30,1,2,4,1,1,9,2,13,1,1,0.6,1,0,0,0,0
1,30,2,2,4,1,14,4,2,13,1,1,0.7,1,0,0,0,0
1,38,1,2,4,1,16,3,2,13,1,1,3.1,1,0,0,0,0
1,37,1,2,4,1,16,4,1,13,1,2,2.6,1,0,0,0,0
1,51,1,2,4,1,13,11,2,13,2,1,2.3,1,0,0,0,0
1,34,1,2,4,1,14,7,1,13,1,1,2.5,1,0,0,0,0
1,37,1,1,5,1,16,12,1,13,1,1,5,1,0,0,0,0
1,42,1,1,5,1,16,4,2,13,1,1,0.8,1,0,0,0,0
1,72,1,1,5,1,20,1,2,13,2,1,1,1,0,0,0,0
1,21,2,2,6,1,13,1,1,12,1,1,3.9,1,0,0,0,0
1,31,1,2,6,1,13,7,1,13,1,1,0.9,1,0,0,0,0
1,34,1,1,5,1,13,8,2,13,1,1,2,1,0,0,0,0
1,54,1,2,4,1,14,3,2,13,1,2,2.5,1,0,0,0,0
1,27,1,1,5,1,16,6,1,12,1,1,1,1,0,0,0,0
1,26,1,2,4,1,1,4,2,6,1,1,3,1,0,0,0,0
1,56,1,1,5,1,10,8,2,13,1,2,4.3,1,0,0,0,0
1,24,1,1,5,1,3,9,1,13,1,1,5.9,1,0,0,0,0
1,21,1,2,6,1,14,8,1,13,1,1,5.5,1,0,0,0,0
1,39,1,2,6,1,1,3,1,13,1,1,1.8,1,0,0,0,0
1,39,1,2,6,1,13,4,2,13,1,1,1.6,1,0,0,0,0
1,35,1,1,5,1,16,3,1,13,1,1,1.4,1,0,0,0,0
1,37,1,2,4,1,5,8,1,13,1,1,1.5,1,0,0,0,0
1,40,1,2,4,1,13,2,2,8,1,1,1.5,1,3,7,293,0
1,38,1,1,5,1,3,9,1,13,1,1,0.6,1,0,0,0,0
1,38,1,1,5,1,16,7,1,13,1,1,2.1,1,3,5,225,0
1,44,1,2,4,1,13,6,1,13,1,1,1.4,1,0,0,0,0
1,35,1,2,4,1,2,5,1,13,1,1,3.3,1,0,0,0,0
1,32,1,1,5,1,16,6,1,13,1,1,0.8,1,0,0,0,0
1,37,1,1,5,1,10,1,1,12,1,1,3.9,1,2,10,185,0
1,23,1,2,6,1,14,5,2,13,1,1,4.9,1,0,0,0,0
1,32,1,1,5,1,11,1,2,13,1,1,1.1,1,3,5,227,0
1,59,1,2,4,1,13,1,1,13,1,1,1.2,1,0,0,0,0
1,27,1,2,4,1,13,3,1,6,1,1,0.3,1,0,0,0,0
1,40,1,1,5,1,13,8,2,13,1,1,1.6,1,0,0,0,0
1,38,1,1,5,1,16,5,1,13,1,1,0.8,1,0,0,0,0
1,24,1,2,4,1,13,6,1,13,1,1,2.3,1,0,0,0,0
1,46,1,2,4,1,13,10,1,13,1,1,2.6,1,0,0,0,0
1,51,1,2,4,1,4,10,1,13,1,1,4.6,1,0,0,0,0
1,53,1,1,5,1,16,8,2,12,1,1,8,1,0,0,0,0
1,43,1,2,4,1,13,9,1,13,1,1,2.4,1,3,7,293,0
1,32,1,1,5,1,16,3,2,9,3,1,1.7,1,0,0,0,0
1,51,1,1,5,1,16,9,2,13,1,1,7.9,1,0,0,0,0
1,28,1,2,6,1,14,1,1,13,1,1,5.3,1,0,0,0,0
1,30,1,2,4,1,13,11,2,13,1,1,0.3,1,0,0,0,0
1,32,1,1,5,1,15,3,2,9,1,1,0.4,1,0,0,0,0
1,55,1,2,4,1,13,5,1,13,1,2,4.5,1,0,0,0,0
1,38,1,1,5,1,16,10,1,13,1,1,2.4,1,0,0,0,0
1,55,1,1,5,1,16,2,2,13,1,1,1.3,1,0,0,0,0
1,29,1,2,4,1,13,4,1,13,1,2,0.8,1,0,0,0,0
1,34,1,2,4,1,13,11,2,3,1,1,1.1,1,0,0,0,0
1,40,1,1,5,1,10,3,1,13,1,1,1.8,1,3,6,264,0
1,45,1,1,5,1,13,2,1,13,2,1,1.4,1,0,0,0,0
1,25,1,2,4,1,14,3,1,6,2,1,3.3,1,0,0,0,0
1,36,1,1,5,1,10,7,1,13,1,1,5.2,1,0,0,0,0
1,40,2,2,4,1,11,8,1,13,1,1,1.5,1,0,0,0,0
1,40,1,2,4,1,13,9,1,13,1,1,0.7,1,3,5,214,0
1,34,1,1,5,1,13,8,2,13,1,1,0.7,1,0,0,0,0
1,42,2,2,4,1,11,2,2,13,1,1,1.4,1,0,0,0,0
1,38,2,1,2,1,10,9,1,13,1,1,1.1,1,3,7,294,0
1,45,1,1,5,1,6,5,1,13,1,1,1.2,1,0,0,0,0
1,28,1,2,4,1,4,5,2,12,1,1,0.8,1,0,0,0,0
1,37,1,2,4,1,1,7,2,1,1,1,2.1,1,0,0,0,0
1,41,1,2,4,1,13,5,1,13,1,1,1.5,1,3,7,289,0
1,36,1,2,4,1,13,9,2,10,2,1,4,1,0,0,0,0
1,38,2,2,1,1,13,5,2,13,1,1,1.3,1,0,0,0,0
1,28,1,2,4,1,7,9,1,3,1,2,0.5,1,0,0,0,0
1,23,1,1,7,1,13,4,1,13,1,1,0.8,1,0,0,0,0
1,25,1,2,6,1,1,2,1,13,1,1,2.5,1,3,7,285,0
1,65,1,1,5,1,20,7,2,13,1,1,0.2,1,3,5,225,0
1,55,1,1,5,1,13,10,2,13,1,1,7.8,1,0,0,0,0
1,35,1,2,4,1,13,9,1,13,1,1,1.4,1,0,0,0,0
1,55,1,2,4,1,14,5,2,13,1,2,2,1,0,0,0,0
1,41,1,2,4,1,13,8,1,13,1,1,15.3,1,0,0,0,0
1,33,1,2,4,1,13,12,1,6,1,1,4.2,1,0,0,0,0
1,43,1,2,4,1,16,10,1,13,1,1,0.7,1,0,0,0,0
1,33,1,2,4,1,11,4,1,13,1,1,0.3,1,3,7,293,0
1,46,1,2,4,1,6,9,1,13,2,1,0.6,1,0,0,0,0
1,31,1,2,4,1,9,1,1,13,1,1,2.4,1,0,0,0,0
1,45,1,1,2,1,14,1,2,13,1,1,0.4,1,0,0,0,0
1,45,1,2,4,1,3,12,2,1,2,1,2,1,4,2,315,0
1,49,1,1,5,1,13,9,2,13,1,1,0.8,1,0,0,0,0
1,37,2,2,4,1,11,6,1,13,1,1,2.4,1,0,0,0,0
1,34,1,2,4,1,4,2,1,12,1,1,3.1,1,0,0,0,0
1,44,1,2,4,1,13,7,1,13,1,1,0.6,1,3,7,293,0
1,33,1,2,4,1,10,9,2,12,1,1,0.8,1,0,0,0,0
1,35,1,2,4,1,16,4,2,1,1,1,3,1,3,7,293,0
1,26,1,2,4,1,13,1,2,13,1,1,0.8,1,0,0,0,0
1,53,1,1,5,1,10,10,2,13,1,1,4.7,1,4,2,302,0
1,37,1,2,4,1,16,6,2,14,1,1,1.8,1,0,0,0,0
1,40,1,2,4,1,19,3,1,8,1,1,0.6,1,3,5,212,0
1,61,1,2,4,1,13,2,1,13,1,1,1.2,1,0,0,0,0
1,36,1,1,5,1,10,2,1,13,1,1,0.5,1,3,6,252,0
1,54,1,2,4,1,11,4,1,13,1,1,1.1,1,0,0,0,0
1,40,1,1,5,1,13,10,2,13,1,1,2.4,1,0,0,0,0
1,39,1,1,5,1,16,7,1,8,1,2,0.9,1,4,3,340,0
1,25,1,2,4,1,13,9,1,12,1,1,4.9,1,0,0,0,0
1,22,1,1,7,1,11,8,2,13,1,1,1.8,1,0,0,0,0
1,37,1,2,4,1,1,2,2,8,1,1,3.6,1,0,0,0,0
1,27,1,2,4,1,8,4,2,6,2,1,3,1,0,0,0,0
1,36,1,1,5,1,16,1,2,13,1,1,1.2,1,0,0,0,0
1,59,2,1,1,1,20,3,1,13,1,2,3.1,1,0,0,0,0
1,22,1,2,6,1,13,5,1,13,1,2,2.2,1,0,0,0,1
1,32,1,2,4,1,13,3,2,13,1,2,1.9,1,0,0,0,0
1,29,2,2,4,1,14,7,2,13,2,2,3.6,1,0,0,0,0
1,38,1,1,5,1,10,1,2,13,1,1,0.9,1,0,0,0,1
1,32,1,1,5,1,13,8,1,13,1,1,1.6,1,0,0,0,0
1,40,1,2,4,1,11,2,1,13,2,1,0.8,1,3,7,267,0
1,61,1,2,4,1,5,1,2,13,1,2,1.1,1,0,0,0,0
1,32,1,1,5,1,3,5,2,13,1,1,1.9,1,0,0,0,0
1,42,1,2,4,1,13,8,1,13,1,1,2.8,1,3,5,203,0
1,68,1,1,2,1,20,7,2,13,1,2,0.2,1,3,7,274,0
1,27,1,2,6,1,13,3,1,13,1,1,1.6,1,0,0,0,0
1,34,1,1,5,1,6,7,1,13,1,1,2.1,1,0,0,0,0
1,42,1,2,4,1,1,2,2,13,1,1,2.6,1,0,0,0,0
1,38,1,1,5,1,16,6,2,11,1,1,1.1,1,0,0,0,0
1,38,1,2,4,1,16,10,2,8,1,1,1.7,1,0,0,0,0
1,49,2,1,5,1,8,12,1,13,1,1,0.9,1,0,0,0,0
1,48,1,1,5,1,16,4,1,13,2,1,2.1,1,0,0,0,0
1,26,1,2,6,1,13,3,1,13,1,1,0.4,1,0,0,0,0
1,38,1,2,4,1,13,12,2,13,1,2,0.4,1,0,0,0,0
1,32,1,2,4,1,2,1,2,13,1,1,0.9,1,0,0,0,1
1,38,1,2,4,1,10,8,2,13,1,1,1.7,1,0,0,0,0
1,36,2,1,5,1,12,9,2,13,1,1,1.6,1,0,0,0,0
1,24,1,2,6,1,11,7,2,13,1,1,1.3,1,0,0,0,0
1,28,1,1,5,1,10,6,2,13,1,1,0.9,1,0,0,0,1
1,28,1,2,4,1,14,12,2,13,1,1,1.7,1,0,0,0,0
1,57,1,1,2,1,13,3,2,12,2,1,0.9,1,0,0,0,0
1,42,1,2,4,1,1,5,1,12,1,1,3.3,1,3,7,269,0
1,29,1,2,6,1,13,8,1,12,1,2,2,1,0,0,0,0
1,39,1,2,4,1,13,5,2,12,1,1,3.2,1,0,0,0,0
1,24,1,2,6,1,13,12,2,12,1,1,1.1,1,0,0,0,0
1,38,1,1,5,1,16,10,2,12,1,1,2.6,1,0,0,0,0
1,52,1,1,5,1,20,7,1,12,1,1,1.2,1,0,0,0,0
1,41,1,1,5,1,10,4,2,13,1,1,0.9,1,0,0,0,0
1,37,1,2,4,1,13,11,2,12,1,1,3.6,1,0,0,0,0
1,47,1,2,4,1,4,10,1,12,1,1,1,1,0,0,0,0
1,28,1,2,4,1,1,3,2,13,1,1,1.4,1,0,0,0,0
1,38,1,2,4,1,13,12,2,12,1,1,2.5,1,3,7,285,0
1,45,1,1,5,1,16,2,1,10,1,1,1.8,1,0,0,0,0
1,57,2,2,4,1,16,10,1,12,1,1,2.1,1,0,0,0,0
